Curve Name,Curve Length (um),Average Curvature (um-1),Curvature Std (um-1),X-Coordinate (um),Y-Coordinate (um),Point Curvature (um-1),Point Curvature Sign,Red Intensity,Green Intensity,Blue Intensity,,radius in nm,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.189752129,0.204301852,80.74773532,-1,93,93,93,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.189771345,0.204314903,79.76772903,-1,93,93,93,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.189790537,0.20432799,78.78450821,-1,93,93,93,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.189809703,0.204341111,77.79819153,-1,93,93,93,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.189828845,0.204354266,76.80889512,-1,93,93,93,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.189847963,0.204367455,75.81673422,-1,93,93,93,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.189867058,0.204380678,74.8218222,-1,93,93,93,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.189886129,0.204393933,73.8242718,-1,93,93,93,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.189905177,0.204407221,72.82419312,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.189924203,0.204420542,71.82169608,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.189943208,0.204433894,70.81688846,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.189962191,0.204447278,69.80987662,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.189981152,0.204460693,68.80076538,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190000094,0.20447414,67.7896587,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190019015,0.204487616,66.77665782,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190037916,0.204501123,65.7618641,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190056798,0.20451466,64.74537625,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190075661,0.204528226,63.72729203,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190094506,0.204541821,62.70770731,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190113332,0.204555445,61.6867173,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190132141,0.204569098,60.6644145,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190150933,0.204582778,59.64089134,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190169708,0.204596487,58.61623799,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190188467,0.204610222,57.59054332,-1,81,81,81,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.19020721,0.204623985,56.56389465,-1,102,102,102,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190225937,0.204637774,55.53637852,-1,102,102,102,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.19024465,0.204651589,54.50807882,-1,102,102,102,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190263348,0.20466543,53.47907957,-1,102,102,102,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190282031,0.204679297,52.44946231,-1,102,102,102,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190300701,0.204693189,51.41930769,-1,102,102,102,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190319358,0.204707106,50.38869457,-1,102,102,102,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190338002,0.204721047,49.35770128,-1,102,102,102,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190356633,0.204735012,48.32640358,-1,102,102,102,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190375252,0.204749001,47.29487725,-1,102,102,102,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.19039386,0.204763014,46.26319603,-1,102,102,102,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190412457,0.204777049,45.23143246,-1,102,102,102,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190431042,0.204791107,44.19965773,-1,102,102,102,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190449618,0.204805188,43.16794238,-1,102,102,102,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190468184,0.20481929,42.13635453,-1,102,102,102,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.19048674,0.204833414,41.1049626,-1,102,102,102,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190505287,0.204847559,40.07383271,-1,110,110,110,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190523826,0.204861726,39.04303029,-1,110,110,110,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190542356,0.204875912,38.01261924,-1,110,110,110,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190560879,0.204890119,36.98266307,-1,110,110,110,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190579395,0.204904346,35.953223,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190597903,0.204918592,34.92436048,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190616405,0.204932857,33.89613513,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190634901,0.204947141,32.86860563,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190653392,0.204961443,31.84182954,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190671877,0.204975764,30.81586403,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190690358,0.204990102,29.79076409,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190708835,0.205004457,28.76658525,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190727307,0.205018829,27.74338102,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190745776,0.205033218,26.72120448,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190764242,0.205047623,25.7001074,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190782706,0.205062044,24.68014149,-1,80,80,80,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190801167,0.205076481,23.66135641,-1,76,76,76,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190819627,0.205090933,22.64380229,-1,76,76,76,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190838085,0.205105399,21.62752775,-1,76,76,76,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190856543,0.20511988,20.61258073,-1,76,76,76,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190875,0.205134375,19.59900833,-1,76,76,76,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190893457,0.205148884,18.5868575,-1,76,76,76,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190911915,0.205163406,17.57617334,-1,76,76,76,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190930373,0.205177941,16.56700174,-1,76,76,76,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190948833,0.205192489,15.55938686,-1,76,76,76,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190967294,0.205207049,14.55337269,-1,136,136,136,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.190985758,0.205221621,13.54900225,-1,136,136,136,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191004224,0.205236205,12.54631869,-1,136,136,136,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191022693,0.2052508,11.54536348,-1,136,136,136,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191041165,0.205265405,10.54617879,-1,136,136,136,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191059642,0.205280022,9.548805572,-1,136,136,136,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191078123,0.205294648,8.553284369,-1,136,136,136,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191096608,0.205309284,7.559655175,-1,136,136,136,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191115099,0.20532393,6.567958113,-1,139,139,139,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191133595,0.205338585,5.578231735,-1,139,139,139,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191152097,0.205353248,4.590515633,-1,139,139,139,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191170605,0.20536792,3.60484797,-1,139,139,139,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191189121,0.2053826,2.62126703,-1,139,139,139,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191207644,0.205397287,1.639810337,-1,139,139,139,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191226174,0.205411982,0.66051587,-1,139,139,139,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191244713,0.205426684,0.316579826,1,139,139,139,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.19126326,0.205441392,1.291439255,1,139,139,139,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191281816,0.205456107,2.264025848,1,139,139,139,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191300382,0.205470827,3.234303195,1,139,139,139,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191318958,0.205485553,4.20223518,1,139,139,139,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191337543,0.205500284,5.167785303,1,142,142,142,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.19135614,0.20551502,6.130918373,1,142,142,142,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191374748,0.20552976,7.091597922,1,142,142,142,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191393367,0.205544505,8.049788643,1,142,142,142,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191411998,0.205559253,9.005454912,1,120,120,120,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191430642,0.205574004,9.958561552,1,120,120,120,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191449299,0.205588759,10.90907275,1,120,120,120,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191467969,0.205603516,11.85695386,1,120,120,120,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191486652,0.205618275,12.80216907,1,120,120,120,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.19150535,0.205633036,13.74468327,1,120,120,120,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191524063,0.205647799,14.68446128,1,120,120,120,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.19154279,0.205662563,15.62146798,1,120,120,120,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191561533,0.205677328,16.55566767,1,120,120,120,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191580292,0.205692094,17.48702574,1,120,120,120,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191599067,0.205706859,18.41550609,1,120,120,120,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191617859,0.205721625,19.34107358,1,120,120,120,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191636668,0.20573639,20.26369254,1,120,120,120,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191655494,0.205751153,21.18332757,1,120,120,120,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191674339,0.205765916,22.09994244,1,120,120,120,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191693202,0.205780677,23.01350189,1,120,120,120,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191712084,0.205795436,23.92396932,1,112,112,112,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191730985,0.205810193,24.83130864,1,100,100,100,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191749906,0.205824946,25.73548351,1,100,100,100,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191768848,0.205839697,26.63645753,1,100,100,100,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191787809,0.205854445,27.53419351,1,100,100,100,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191806792,0.205869188,28.42865518,1,100,100,100,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191825797,0.205883928,29.31980466,1,100,100,100,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191844823,0.205898663,30.20760488,1,100,100,100,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191863871,0.205913393,31.09201808,1,100,100,100,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191882942,0.205928117,31.97300663,1,100,100,100,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191902037,0.205942837,32.85053194,1,100,100,100,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191921155,0.20595755,33.72455626,1,100,100,100,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191940297,0.205972257,34.59504036,1,100,100,100,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191959463,0.205986957,35.46194546,1,100,100,100,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191978655,0.206001651,36.32523236,1,100,100,100,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.191997871,0.206016337,37.18486171,1,100,100,100,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192017114,0.206031015,38.04079326,1,96,96,96,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192036382,0.206045685,38.89298761,1,96,96,96,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192055678,0.206060347,39.74140364,1,96,96,96,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192075,0.206075,40.58600097,1,96,96,96,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.19209435,0.206089644,40.38152923,1,96,96,96,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192113727,0.206104278,40.17899132,1,117,117,117,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.19213313,0.206118904,39.97836768,1,117,117,117,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192152561,0.20613352,39.77964003,1,117,117,117,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192172019,0.206148126,39.58278895,1,117,117,117,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192191502,0.206162723,39.38779637,1,117,117,117,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192211012,0.206177311,39.1946439,1,117,117,117,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192230548,0.206191888,39.00331347,1,117,117,117,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.19225011,0.206206456,38.81378716,1,117,117,117,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192269697,0.206221015,38.62604804,1,117,117,117,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192289309,0.206235563,38.44007793,1,117,117,117,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192308947,0.206250101,38.25586038,1,83,83,83,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192328609,0.20626463,38.07337819,1,83,83,83,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192348297,0.206279148,37.8926148,1,83,83,83,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192368008,0.206293656,37.71355343,1,83,83,83,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192387744,0.206308154,37.53617854,1,83,83,83,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192407504,0.206322642,37.36047341,1,83,83,83,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192427288,0.206337119,37.18642262,1,83,83,83,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192447095,0.206351586,37.0140104,1,83,83,83,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192466926,0.206366042,36.8432213,1,83,83,83,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.19248678,0.206380488,36.67403996,1,83,83,83,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192506657,0.206394923,36.50645196,1,83,83,83,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192526556,0.206409347,36.34044163,1,93,93,93,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192546478,0.206423761,36.17599498,1,93,93,93,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192566423,0.206438164,36.01309723,1,93,93,93,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192586389,0.206452555,35.85173425,1,93,93,93,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192606378,0.206466936,35.69189163,1,107,107,107,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192626388,0.206481306,35.53355616,1,107,107,107,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192646419,0.206495664,35.37671344,1,107,107,107,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192666472,0.206510011,35.22135034,1,107,107,107,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192686546,0.206524347,35.06745336,1,107,107,107,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192706641,0.206538672,34.91500927,1,107,107,107,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192726756,0.206552985,34.76400489,1,107,107,107,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192746891,0.206567287,34.614428,1,107,107,107,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192767047,0.206581577,34.46626508,1,107,107,107,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192787223,0.206595855,34.31950424,1,107,107,107,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192807419,0.206610122,34.17413284,1,107,107,107,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192827634,0.206624376,34.03013877,1,107,107,107,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192847868,0.206638619,33.88750971,1,107,107,107,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192868121,0.20665285,33.74623445,1,107,107,107,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192888394,0.206667069,33.60630058,1,107,107,107,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192908685,0.206681276,33.46769696,1,102,102,102,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192928994,0.206695471,33.33041202,1,102,102,102,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192949322,0.206709653,33.19443447,1,101,101,101,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192969667,0.206723824,33.05975305,1,101,101,101,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.192990031,0.206737982,32.92635739,1,101,101,101,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193010412,0.206752127,32.79423584,1,101,101,101,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193030811,0.20676626,32.66337838,1,101,101,101,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193051226,0.20678038,32.53377412,1,101,101,101,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193071659,0.206794488,32.40541281,1,101,101,101,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193092108,0.206808583,32.27828386,1,101,101,101,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193112574,0.206822665,32.15237783,1,101,101,101,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193133056,0.206836734,32.02768406,1,101,101,101,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193153554,0.20685079,31.9041931,1,101,101,101,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193174069,0.206864833,31.78189509,1,101,101,101,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193194598,0.206878864,31.66078041,1,101,101,101,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193215144,0.206892881,31.54083944,1,141,141,141,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193235704,0.206906884,31.42206348,1,141,141,141,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.19325628,0.206920875,31.30444248,1,141,141,141,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.19327687,0.206934852,31.18796801,1,141,141,141,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193297475,0.206948815,31.07263081,1,141,141,141,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193318094,0.206962766,30.95842215,1,141,141,141,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193338728,0.206976702,30.84533301,1,141,141,141,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193359375,0.206990625,30.73335549,1,141,141,141,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193380036,0.207004534,30.62248071,1,110,110,110,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193400711,0.207018429,30.51269996,1,110,110,110,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193421399,0.207032311,30.40400523,1,110,110,110,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.1934421,0.207046178,30.29638911,1,110,110,110,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193462814,0.207060032,30.18984253,1,110,110,110,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.19348354,0.207073871,30.08435846,1,110,110,110,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193504279,0.207087697,29.97992874,1,130,130,130,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193525031,0.207101508,29.87654533,1,130,130,130,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193545794,0.207115304,29.77420095,1,130,130,130,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193566569,0.207129087,29.67288884,1,130,130,130,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193587356,0.207142854,29.57260051,1,130,130,130,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193608154,0.207156608,29.47332966,1,130,130,130,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193628963,0.207170347,29.37506882,1,130,130,130,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193649783,0.207184071,29.27781054,1,130,130,130,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193670614,0.20719778,29.18154815,1,130,130,130,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193691455,0.207211475,29.08627553,1,130,130,130,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193712307,0.207225154,28.99198493,1,130,130,130,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193733169,0.207238819,28.89867056,1,130,130,130,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.19375404,0.207252469,28.80632554,1,130,130,130,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193774921,0.207266103,28.71494308,1,130,130,130,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193795812,0.207279723,28.62451716,1,130,130,130,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193816712,0.207293327,28.53504223,1,129,129,129,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193837621,0.207306916,28.44651103,1,112,112,112,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193858539,0.20732049,28.35891848,1,112,112,112,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193879465,0.207334048,28.27225825,1,112,112,112,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.1939004,0.20734759,28.18652415,1,112,112,112,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193921343,0.207361117,28.10171065,1,112,112,112,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193942294,0.207374628,28.01781283,1,112,112,112,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193963252,0.207388124,27.93482404,1,112,112,112,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.193984218,0.207401604,27.8527397,1,112,112,112,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.194005191,0.207415068,27.77155404,1,112,112,112,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.194026172,0.207428516,27.6912614,1,112,112,112,,16.04502779,,,,
CURVE 4,0.148031544,62.32460381,63.54248004,0.194047159,0.207441948,27.61185688,1,112,112,112,,16.04502779,,,,
